,tweet,text_cleaned,text_normal,text_tokenize,text_stemming,text_filtering
177,Banyak pakar Hukum yang tetap mendukung adanya UU KUHP. Hal ini karena RKUHP sudah melalui prosedur sebagaimana mes… https://t.co/1wpFpLGhXT,banyak pakar hukum yang tetap mendukung adanya uu kuhp hal ini karena rkuhp sudah melalui prosedur sebagaimana mes cowok wpfplghxt,banyak pakar hukum yang tetap mendukung adanya uu kuhp hal ini karena rkuhp sudah melalui prosedur sebagaimana mes cowok wpfplghxt,"['banyak', 'pakar', 'hukum', 'yang', 'tetap', 'mendukung', 'adanya', 'uu', 'kuhp', 'hal', 'ini', 'karena', 'rkuhp', 'sudah', 'melalui', 'prosedur', 'sebagaimana', 'mes', 'cowok', 'wpfplghxt']","['banyak', 'pakar', 'hukum', 'yang', 'tetap', 'dukung', 'ada', 'uu', 'kuhp', 'hal', 'ini', 'karena', 'rkuhp', 'sudah', 'lalu', 'prosedur', 'bagaimana', 'mes', 'cowok', 'wpfplghxt']","['pakar', 'hukum', 'dukung', 'uu', 'kuhp', 'rkuhp', 'prosedur', 'mes', 'cowok', 'wpfplghxt']"
178,Sementara Pakar Hukum Tata Negara Jimly Asshiddiqie meminta kepada segenap masyarakat agar menerima RKUHP menjadi U… https://t.co/wnUPBzxIPq,sementara pakar hukum tata negara jimly asshiddiqie meminta kepada segenap masyarakat agar menerima rkuhp menjadi cowok wnupbzxipq,sementara pakar hukum tata negara jimly asshiddiqie meminta kepada segenap masyarakat agar menerima rkuhp menjadi cowok wnupbzxipq,"['sementara', 'pakar', 'hukum', 'tata', 'negara', 'jimly', 'asshiddiqie', 'meminta', 'kepada', 'segenap', 'masyarakat', 'agar', 'menerima', 'rkuhp', 'menjadi', 'cowok', 'wnupbzxipq']","['sementara', 'pakar', 'hukum', 'tata', 'negara', 'jimly', 'asshiddiqie', 'minta', 'kepada', 'segenap', 'masyarakat', 'agar', 'terima', 'rkuhp', 'jadi', 'cowok', 'wnupbzxipq']","['pakar', 'hukum', 'tata', 'negara', 'jimly', 'asshiddiqie', 'segenap', 'masyarakat', 'terima', 'rkuhp', 'cowok', 'wnupbzxipq']"
179,@kumparan Kok keliatan pada khawatir turis ga dtg k bali lagi? Padahal RKUHP zina kan cuma buat turis2 yg mesum doy… https://t.co/57gnG3yj2F,kumparan kok kelihatan pada khawatir turis enggak datang bali lagi padahal rkuhp zina kan cuma buat turis yang mesum doy cowok gngyjf,kumparan kok kelihatan pada khawatir turis enggak datang bali lagi padahal rkuhp zina kan cuma buat turis yang mesum doy cowok gngyjf,"['kumparan', 'kok', 'kelihatan', 'pada', 'khawatir', 'turis', 'enggak', 'datang', 'bali', 'lagi', 'padahal', 'rkuhp', 'zina', 'kan', 'cuma', 'buat', 'turis', 'yang', 'mesum', 'doy', 'cowok', 'gngyjf']","['kumpar', 'kok', 'lihat', 'pada', 'khawatir', 'turis', 'enggak', 'datang', 'bal', 'lagi', 'padahal', 'rkuhp', 'zina', 'kan', 'cuma', 'buat', 'turis', 'yang', 'mesum', 'doy', 'cowok', 'gngyjf']","['kumpar', 'lihat', 'khawatir', 'turis', 'bal', 'rkuhp', 'zina', 'turis', 'mesum', 'doy', 'cowok', 'gngyjf']"
180,"“ sebagai negara hukum kita cukup menghargai karya bangsa Indonesia KUHP sudah disahkan. #StopPolemikKUHP
https://t.co/dxyeLIj0pi",sebagai negara hukum kita cukup menghargai karya bangsa indonesia kuhp sudah disahkan stoppolemikkuhp cowok dxyelijpi,sebagai negara hukum kita cukup menghargai karya bangsa indonesia kuhp sudah disahkan stoppolemikkuhp cowok dxyelijpi,"['sebagai', 'negara', 'hukum', 'kita', 'cukup', 'menghargai', 'karya', 'bangsa', 'indonesia', 'kuhp', 'sudah', 'disahkan', 'stoppolemikkuhp', 'cowok', 'dxyelijpi']","['bagai', 'negara', 'hukum', 'kita', 'cukup', 'harga', 'karya', 'bangsa', 'indonesia', 'kuhp', 'sudah', 'sah', 'stoppolemikkuhp', 'cowok', 'dxyelijpi']","['negara', 'hukum', 'harga', 'karya', 'bangsa', 'indonesia', 'kuhp', 'sah', 'stoppolemikkuhp', 'cowok', 'dxyelijpi']"
181,Berharap MK sebagai lembaga tinggi harus objektif untuk memberi jalan tengah bagi yang pro kontra dalam keberlanjut… https://t.co/t45zgDr1xQ,berharap maka sebagai lembaga tinggi harus objektif untuk memberi jalan tengah bagi yang profesional kontra dalam keberlanjut cowok tzgdrxq,berharap maka sebagai lembaga tinggi harus objektif untuk memberi jalan tengah bagi yang profesional kontra dalam keberlanjut cowok tzgdrxq,"['berharap', 'maka', 'sebagai', 'lembaga', 'tinggi', 'harus', 'objektif', 'untuk', 'memberi', 'jalan', 'tengah', 'bagi', 'yang', 'profesional', 'kontra', 'dalam', 'keberlanjut', 'cowok', 'tzgdrxq']","['harap', 'maka', 'bagai', 'lembaga', 'tinggi', 'harus', 'objektif', 'untuk', 'beri', 'jalan', 'tengah', 'bagi', 'yang', 'profesional', 'kontra', 'dalam', 'lanjut', 'cowok', 'tzgdrxq']","['harap', 'lembaga', 'objektif', 'jalan', 'profesional', 'kontra', 'cowok', 'tzgdrxq']"
182,"pasal penghinaan terhadap lembaga negara, pidana demonstrasi tanpa pemberitahuan, pasal tentang berita bohong, huku… https://t.co/GSkzW2QBDt",pasal penghinaan terhadap lembaga negara pidana demonstrasi tanpa pemberitahuan pasal tentang berita bohong huku cowok gskzwqbdt,pasal penghinaan terhadap lembaga negara pidana demonstrasi tanpa pemberitahuan pasal tentang berita bohong huku cowok gskzwqbdt,"['pasal', 'penghinaan', 'terhadap', 'lembaga', 'negara', 'pidana', 'demonstrasi', 'tanpa', 'pemberitahuan', 'pasal', 'tentang', 'berita', 'bohong', 'huku', 'cowok', 'gskzwqbdt']","['pasal', 'hina', 'hadap', 'lembaga', 'negara', 'pidana', 'demonstrasi', 'tanpa', 'pemberitahuan', 'pasal', 'tentang', 'berita', 'bohong', 'huku', 'cowok', 'gskzwqbdt']","['pasal', 'hina', 'hadap', 'lembaga', 'negara', 'pidana', 'demonstrasi', 'pemberitahuan', 'pasal', 'berita', 'bohong', 'huku', 'cowok', 'gskzwqbdt']"
183,“ KUHP ini rancangan karya bangsa Indonesia dengan konteks hukum nasional kita. Ini sudah disahkan dalam tiga tahun… https://t.co/90fZDOTKTg,kuhp ini rancangan karya bangsa indonesia dengan konteks hukum nasional kita ini sudah disahkan dalam tiga tahun cowok fzdotktg,kuhp ini rancangan karya bangsa indonesia dengan konteks hukum nasional kita ini sudah disahkan dalam tiga tahun cowok fzdotktg,"['kuhp', 'ini', 'rancangan', 'karya', 'bangsa', 'indonesia', 'dengan', 'konteks', 'hukum', 'nasional', 'kita', 'ini', 'sudah', 'disahkan', 'dalam', 'tiga', 'tahun', 'cowok', 'fzdotktg']","['kuhp', 'ini', 'rancang', 'karya', 'bangsa', 'indonesia', 'dengan', 'konteks', 'hukum', 'nasional', 'kita', 'ini', 'sudah', 'sah', 'dalam', 'tiga', 'tahun', 'cowok', 'fzdotktg']","['kuhp', 'rancang', 'karya', 'bangsa', 'indonesia', 'konteks', 'hukum', 'nasional', 'sah', 'cowok', 'fzdotktg']"
184,Tanggal 6 Desember 2022 DPR RI mengesahkan Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP) menjadi undang-undang… https://t.co/DofQCiWv0E,tanggal desember dpr ri mengesahkan rancangan kitab undang undang hukum pidana rkuhp menjadi undang undang cowok dofqciwve,tanggal desember dpr ri mengesahkan rancangan kitab undang undang hukum pidana rkuhp menjadi undang undang cowok dofqciwve,"['tanggal', 'desember', 'dpr', 'ri', 'mengesahkan', 'rancangan', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'menjadi', 'undang', 'undang', 'cowok', 'dofqciwve']","['tanggal', 'desember', 'dpr', 'ri', 'kesah', 'rancang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'jadi', 'undang', 'undang', 'cowok', 'dofqciwve']","['tanggal', 'desember', 'dpr', 'ri', 'kesah', 'rancang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'undang', 'undang', 'cowok', 'dofqciwve']"
185,"Bambang Gunawan mengatakan RKUHP disahkan oleh Dewan Perwakilan Rakyat (DPR) Gedung DPR RI, Selasa (06/22). Sebagai… https://t.co/9fazNyAJgX",bambang gunawan mengatakan rkuhp disahkan oleh dewan perwakilan rakyat dpr gedung dpr ri selasa sebagai cowok faznyajgx,bambang gunawan mengatakan rkuhp disahkan oleh dewan perwakilan rakyat dpr gedung dpr ri selasa sebagai cowok faznyajgx,"['bambang', 'gunawan', 'mengatakan', 'rkuhp', 'disahkan', 'oleh', 'dewan', 'perwakilan', 'rakyat', 'dpr', 'gedung', 'dpr', 'ri', 'selasa', 'sebagai', 'cowok', 'faznyajgx']","['bambang', 'gunawan', 'kata', 'rkuhp', 'sah', 'oleh', 'dewan', 'wakil', 'rakyat', 'dpr', 'gedung', 'dpr', 'ri', 'selasa', 'bagai', 'cowok', 'faznyajgx']","['bambang', 'gunawan', 'rkuhp', 'sah', 'dewan', 'wakil', 'rakyat', 'dpr', 'gedung', 'dpr', 'ri', 'selasa', 'cowok', 'faznyajgx']"
186,Ibu2 istri pejabat dan istri para wakil sekarang punya senjata. Si bapak yg punya simpanan bisa langsung dilaporkan… https://t.co/thPL70OAhY,ibu istri pejabat dan istri para wakil sekarang punya senjata sih bapak yang punya simpanan bisa langsung dilaporkan cowok thploahy,ibu istri pejabat dan istri para wakil sekarang punya senjata sih bapak yang punya simpanan bisa langsung dilaporkan cowok thploahy,"['ibu', 'istri', 'pejabat', 'dan', 'istri', 'para', 'wakil', 'sekarang', 'punya', 'senjata', 'sih', 'bapak', 'yang', 'punya', 'simpanan', 'bisa', 'langsung', 'dilaporkan', 'cowok', 'thploahy']","['ibu', 'istri', 'jabat', 'dan', 'istri', 'para', 'wakil', 'sekarang', 'punya', 'senjata', 'sih', 'bapak', 'yang', 'punya', 'simpan', 'bisa', 'langsung', 'lapor', 'cowok', 'thploahy']","['istri', 'jabat', 'istri', 'wakil', 'senjata', 'sih', 'simpan', 'langsung', 'lapor', 'cowok', 'thploahy']"
187,Buru buru banget ngasih deadline project udah kaya rkuhp,buru buru banget mengasih deadline project sudah kayak rkuhp,buru buru banget mengasih deadline project sudah kayak rkuhp,"['buru', 'buru', 'banget', 'mengasih', 'deadline', 'project', 'sudah', 'kayak', 'rkuhp']","['buru', 'buru', 'banget', 'asih', 'deadline', 'project', 'sudah', 'kayak', 'rkuhp']","['buru', 'buru', 'banget', 'asih', 'deadline', 'project', 'kayak', 'rkuhp']"
188,"KSP sebut pengesahan RKUHP sempurnakan tata regulasi hukum
#JokowiPresidenku
#PembangunanUntukRakyat… https://t.co/rhI1uMfw4t",ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat cowok rhiumfwt,ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat cowok rhiumfwt,"['ksp', 'sebut', 'pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'rhiumfwt']","['ksp', 'sebut', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'rhiumfwt']","['ksp', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'rhiumfwt']"
189,Banyak orang berpikir kalau kesalahan atas RKUHP itu adalah kurangnya sosialisasi pada masyarakat. Padahal pihak pe… https://t.co/lDK5QiqjYB,banyak orang berpikir kalau kesalahan atas rkuhp itu adalah kurangnya sosialisasi pada masyarakat padahal pihak pe cowok ldkqiqjyb,banyak orang berpikir kalau kesalahan atas rkuhp itu adalah kurangnya sosialisasi pada masyarakat padahal pihak pe cowok ldkqiqjyb,"['banyak', 'orang', 'berpikir', 'kalau', 'kesalahan', 'atas', 'rkuhp', 'itu', 'adalah', 'kurangnya', 'sosialisasi', 'pada', 'masyarakat', 'padahal', 'pihak', 'pe', 'cowok', 'ldkqiqjyb']","['banyak', 'orang', 'pikir', 'kalau', 'salah', 'atas', 'rkuhp', 'itu', 'adalah', 'kurang', 'sosialisasi', 'pada', 'masyarakat', 'padahal', 'pihak', 'pe', 'cowok', 'ldkqiqjyb']","['orang', 'pikir', 'salah', 'rkuhp', 'sosialisasi', 'masyarakat', 'pe', 'cowok', 'ldkqiqjyb']"
190,"“ sebagai negara hukum kita cukup menghargai karya bangsa Indonesia KUHP sudah disahkan. #StopPolemikKUHP
https://t.co/1Ug4CZCgf3",sebagai negara hukum kita cukup menghargai karya bangsa indonesia kuhp sudah disahkan stoppolemikkuhp cowok ugczcgf,sebagai negara hukum kita cukup menghargai karya bangsa indonesia kuhp sudah disahkan stoppolemikkuhp cowok ugczcgf,"['sebagai', 'negara', 'hukum', 'kita', 'cukup', 'menghargai', 'karya', 'bangsa', 'indonesia', 'kuhp', 'sudah', 'disahkan', 'stoppolemikkuhp', 'cowok', 'ugczcgf']","['bagai', 'negara', 'hukum', 'kita', 'cukup', 'harga', 'karya', 'bangsa', 'indonesia', 'kuhp', 'sudah', 'sah', 'stoppolemikkuhp', 'cowok', 'ugczcgf']","['negara', 'hukum', 'harga', 'karya', 'bangsa', 'indonesia', 'kuhp', 'sah', 'stoppolemikkuhp', 'cowok', 'ugczcgf']"
191,Berharap MK sebagai lembaga tinggi harus objektif untuk memberi jalan tengah bagi yang pro kontra dalam keberlanjut… https://t.co/br1L8OaoLl,berharap maka sebagai lembaga tinggi harus objektif untuk memberi jalan tengah bagi yang profesional kontra dalam keberlanjut cowok brloaoll,berharap maka sebagai lembaga tinggi harus objektif untuk memberi jalan tengah bagi yang profesional kontra dalam keberlanjut cowok brloaoll,"['berharap', 'maka', 'sebagai', 'lembaga', 'tinggi', 'harus', 'objektif', 'untuk', 'memberi', 'jalan', 'tengah', 'bagi', 'yang', 'profesional', 'kontra', 'dalam', 'keberlanjut', 'cowok', 'brloaoll']","['harap', 'maka', 'bagai', 'lembaga', 'tinggi', 'harus', 'objektif', 'untuk', 'beri', 'jalan', 'tengah', 'bagi', 'yang', 'profesional', 'kontra', 'dalam', 'lanjut', 'cowok', 'brloaoll']","['harap', 'lembaga', 'objektif', 'jalan', 'profesional', 'kontra', 'cowok', 'brloaoll']"
192,"pasal penghinaan terhadap lembaga negara, pidana demonstrasi tanpa pemberitahuan, pasal tentang berita bohong, huku… https://t.co/yyWEDROaLd",pasal penghinaan terhadap lembaga negara pidana demonstrasi tanpa pemberitahuan pasal tentang berita bohong huku cowok yywedroald,pasal penghinaan terhadap lembaga negara pidana demonstrasi tanpa pemberitahuan pasal tentang berita bohong huku cowok yywedroald,"['pasal', 'penghinaan', 'terhadap', 'lembaga', 'negara', 'pidana', 'demonstrasi', 'tanpa', 'pemberitahuan', 'pasal', 'tentang', 'berita', 'bohong', 'huku', 'cowok', 'yywedroald']","['pasal', 'hina', 'hadap', 'lembaga', 'negara', 'pidana', 'demonstrasi', 'tanpa', 'pemberitahuan', 'pasal', 'tentang', 'berita', 'bohong', 'huku', 'cowok', 'yywedroald']","['pasal', 'hina', 'hadap', 'lembaga', 'negara', 'pidana', 'demonstrasi', 'pemberitahuan', 'pasal', 'berita', 'bohong', 'huku', 'cowok', 'yywedroald']"
193,“ KUHP ini rancangan karya bangsa Indonesia dengan konteks hukum nasional kita. Ini sudah disahkan dalam tiga tahun… https://t.co/3WZrm01Wg2,kuhp ini rancangan karya bangsa indonesia dengan konteks hukum nasional kita ini sudah disahkan dalam tiga tahun cowok wzrmwg,kuhp ini rancangan karya bangsa indonesia dengan konteks hukum nasional kita ini sudah disahkan dalam tiga tahun cowok wzrmwg,"['kuhp', 'ini', 'rancangan', 'karya', 'bangsa', 'indonesia', 'dengan', 'konteks', 'hukum', 'nasional', 'kita', 'ini', 'sudah', 'disahkan', 'dalam', 'tiga', 'tahun', 'cowok', 'wzrmwg']","['kuhp', 'ini', 'rancang', 'karya', 'bangsa', 'indonesia', 'dengan', 'konteks', 'hukum', 'nasional', 'kita', 'ini', 'sudah', 'sah', 'dalam', 'tiga', 'tahun', 'cowok', 'wzrmwg']","['kuhp', 'rancang', 'karya', 'bangsa', 'indonesia', 'konteks', 'hukum', 'nasional', 'sah', 'cowok', 'wzrmwg']"
194,Tanggal 6 Desember 2022 DPR RI mengesahkan Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP) menjadi undang-undang… https://t.co/RzLcJNN03T,tanggal desember dpr ri mengesahkan rancangan kitab undang undang hukum pidana rkuhp menjadi undang undang cowok rzlcjnnt,tanggal desember dpr ri mengesahkan rancangan kitab undang undang hukum pidana rkuhp menjadi undang undang cowok rzlcjnnt,"['tanggal', 'desember', 'dpr', 'ri', 'mengesahkan', 'rancangan', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'menjadi', 'undang', 'undang', 'cowok', 'rzlcjnnt']","['tanggal', 'desember', 'dpr', 'ri', 'kesah', 'rancang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'jadi', 'undang', 'undang', 'cowok', 'rzlcjnnt']","['tanggal', 'desember', 'dpr', 'ri', 'kesah', 'rancang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'undang', 'undang', 'cowok', 'rzlcjnnt']"
195,@collegemenfess Rkuhp menjadi uu atau kuhp yg sah dan berlaku mulai tahun ini,collegemenfess rkuhp menjadi uu atau kuhp yang sah dan berlaku mulai tahun ini,collegemenfess rkuhp menjadi uu atau kuhp yang sah dan berlaku mulai tahun ini,"['collegemenfess', 'rkuhp', 'menjadi', 'uu', 'atau', 'kuhp', 'yang', 'sah', 'dan', 'berlaku', 'mulai', 'tahun', 'ini']","['collegemenfess', 'rkuhp', 'jadi', 'uu', 'atau', 'kuhp', 'yang', 'sah', 'dan', 'laku', 'mulai', 'tahun', 'ini']","['collegemenfess', 'rkuhp', 'uu', 'kuhp', 'sah', 'laku']"
196,"Pengesahan RKUHP sempurnakan tata regulasi hukum
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat… https://t.co/g8SpjMd1q3",pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok gspjmdq,pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok gspjmdq,"['pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'gspjmdq']","['kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'gspjmdq']","['kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'gspjmdq']"
197,@VIVAcoid Mau test rkuhp yg baru d sahkan,vivacoid mau test rkuhp yang baru sahkan,vivacoid mau test rkuhp yang baru sahkan,"['vivacoid', 'mau', 'test', 'rkuhp', 'yang', 'baru', 'sahkan']","['vivacoid', 'mau', 'test', 'rkuhp', 'yang', 'baru', 'sahkan']","['vivacoid', 'test', 'rkuhp', 'sahkan']"
198,"Pengesahan RKUHP sempurnakan tata regulasi hukum
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat… https://t.co/qOeqJhIe86",pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok qoeqjhie,pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok qoeqjhie,"['pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'qoeqjhie']","['kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'qoeqjhie']","['kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'qoeqjhie']"
199,"RT @saraswatisua: KSP sebut pengesahan RKUHP sempurnakan tata regulasi hukum. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHeb…",rt saraswatisua ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowiheb,rt saraswatisua ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowiheb,"['rt', 'saraswatisua', 'ksp', 'sebut', 'pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowiheb']","['rt', 'saraswatisua', 'ksp', 'sebut', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowiheb']","['rt', 'saraswatisua', 'ksp', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowiheb']"
200,RT @VIVAcoid: Dewan Pers Akan Ajukan Judicial Review RKUHP ke MK https://t.co/nrdw6ctPDF,rt vivacoid dewan pers akan ajukan judicial review rkuhp ke maka cowok nrdwctpdf,rt vivacoid dewan pers akan ajukan judicial review rkuhp ke maka cowok nrdwctpdf,"['rt', 'vivacoid', 'dewan', 'pers', 'akan', 'ajukan', 'judicial', 'review', 'rkuhp', 'ke', 'maka', 'cowok', 'nrdwctpdf']","['rt', 'vivacoid', 'dewan', 'pers', 'akan', 'aju', 'judicial', 'review', 'rkuhp', 'ke', 'maka', 'cowok', 'nrdwctpdf']","['rt', 'vivacoid', 'dewan', 'pers', 'aju', 'judicial', 'review', 'rkuhp', 'cowok', 'nrdwctpdf']"
201,"Komentar Soal RKUHP, Ketua PHRI Sulsel Sebut Pasal 431 tentang Perzinaan Bakal Bikin Gaduh https://t.co/r36SP9zPCV",komentar soal rkuhp ketua phri sulsel sebut pasal tentang perzinaan bakal bikin gaduh cowok rspzpcv,komentar soal rkuhp ketua phri sulsel sebut pasal tentang perzinaan bakal bikin gaduh cowok rspzpcv,"['komentar', 'soal', 'rkuhp', 'ketua', 'phri', 'sulsel', 'sebut', 'pasal', 'tentang', 'perzinaan', 'bakal', 'bikin', 'gaduh', 'cowok', 'rspzpcv']","['komentar', 'soal', 'rkuhp', 'ketua', 'phri', 'sulsel', 'sebut', 'pasal', 'tentang', 'zina', 'bakal', 'bikin', 'gaduh', 'cowok', 'rspzpcv']","['komentar', 'rkuhp', 'ketua', 'phri', 'sulsel', 'pasal', 'zina', 'bikin', 'gaduh', 'cowok', 'rspzpcv']"
202,"KSP sebut pengesahan RKUHP sempurnakan RKUHP
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat… https://t.co/eA22neX8yL",ksp sebut pengesahan rkuhp sempurnakan rkuhp jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok eanexyl,ksp sebut pengesahan rkuhp sempurnakan rkuhp jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok eanexyl,"['ksp', 'sebut', 'pengesahan', 'rkuhp', 'sempurnakan', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'eanexyl']","['ksp', 'sebut', 'kesah', 'rkuhp', 'sempurna', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'eanexyl']","['ksp', 'kesah', 'rkuhp', 'sempurna', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'eanexyl']"
